league_id,week,hour,minutes,HT,AT,HLS,ALS,HL2S,AL2S,HL3S,AL3S,HL4S,AL4S,HL5S,AL5S,hl_stat,al_stat,hl2_stat,al2_stat,hl3_stat,al3_stat,h_wins,a_wins,h_draws,a_draws,h_loss,a_loss,h_gf,a_gf,h_ga,a_ga,h_gd,a_gd,ht_points,at_points,ht_pos,at_pos
6095,1,12,52,EVE,MNC,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,1,-1,1,0,3,9,1
6095,1,12,52,BRN,TOT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,-1,1,0,3,7,2
6095,1,12,52,BRI,FUL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,-1,3,0,1,12
6095,1,12,52,LEI,WHU,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,2,1,-1,3,0,2,19
6095,1,12,52,WOL,ARS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,6,5
6095,1,12,52,ASV,LIV,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,3,2,-1,1,0,3,8,3
6095,1,12,52,CRY,FOR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,3,2,-2,3,0,2,14
6095,1,12,52,CHE,MNU,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,3,3,0,0,1,1,8,9
6095,1,12,52,LEE,BOU,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,2,0,0,1,1,10,8
6095,1,12,52,SOU,NWC,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,-2,2,0,3,19,6
6095,2,12,54,FUL,BRN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-1,-1,1,1,12,10
6095,2,12,54,FOR,ASV,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,4,5,3,-4,1,0,3,18,1
6095,2,12,54,NWC,LEI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,3,2,0,2,3,0,6,3,1,5
6095,2,12,54,LIV,BRI,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,6,2,3,3,3,-1,6,3,1,4
6095,2,12,54,MNC,CRY,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,6,3,1,5,5,-2,6,3,2,6
6095,2,12,54,ARS,EVE,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,2,1,6,3,-4,4,0,4,17
6095,2,12,54,BOU,SOU,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4,2,4,4,0,-2,2,1,10,16
6095,2,12,54,WHU,WOL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,2,2,1,-2,3,1,10,18
6095,2,12,54,CHE,LEE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,2,3,3,1,-1,4,1,5,15
6095,2,12,54,MNU,TOT,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,6,2,4,3,2,-1,4,3,6,11
6095,3,12,56,CRY,ARS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,4,5,6,2,-2,3,4,5,6,4
6095,3,12,56,SOU,CHE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,4,5,0,-1,4,4,8,5
6095,3,12,56,ASV,MNC,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,8,8,5,5,3,3,6,6,1,3
6095,3,12,56,LEI,BOU,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,7,4,2,9,5,-5,6,2,2,14
6095,3,12,56,BRN,LIV,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,10,5,3,-5,7,1,9,15,1
6095,3,12,56,EVE,WHU,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,4,4,7,4,-3,0,3,3,12,14
6095,3,12,56,BRI,FOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,3,1,3,6,0,-5,6,0,3,20
6095,3,12,56,LEE,MNU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,2,7,4,4,-2,3,1,7,18,2
6095,3,12,56,TOT,FUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,2,0,3,1,-1,-1,4,2,12,16
6095,3,12,56,WOL,NWC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,3,2,1,-1,2,4,6,13,7
6095,4,12,58,MNC,BRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,8,3,5,3,3,0,7,7,3,2
6095,4,12,58,CHE,LEI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,2,5,7,5,3,0,4,7,6,3,7
6095,4,12,58,MNU,FUL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,2,9,0,4,3,5,-3,10,2,1,17
6095,4,12,58,ARS,ASV,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,1,6,10,4,6,2,4,5,9,9,2
6095,4,12,58,BOU,WOL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,5,2,10,3,-5,-1,3,5,14,10
6095,4,12,58,FOR,BRN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,2,0,6,6,-4,-6,3,1,16,19
6095,4,12,58,WHU,CRY,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,2,6,5,5,8,1,-3,6,4,9,12
6095,4,12,58,LIV,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,2,11,2,3,4,8,-2,12,4,1,14
6095,4,12,58,NWC,EVE,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4,6,3,8,1,-2,6,6,9,7
6095,4,12,58,LEE,SOU,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,5,6,6,7,-1,-1,4,4,14,15
6095,5,13,0,EVE,BOU,0,0,2,1,2,0,1,2,1,2,1,1,2,1,2,0,2,0,1,4,2,1,6,5,8,10,-2,-5,7,4,6,13
6095,5,13,0,LEI,LEE,2,1,0,3,5,0,0,0,2,2,2,0,0,2,2,0,3,1,0,1,2,3,9,6,4,8,5,-2,9,4,4,15
6095,5,13,0,CRY,NWC,1,1,1,1,1,0,0,1,3,2,1,1,0,0,1,0,1,2,2,1,2,2,6,5,9,4,-3,1,5,7,12,9
6095,5,13,0,FUL,LIV,1,4,0,1,0,4,0,3,0,3,0,2,0,2,1,2,0,5,2,0,3,0,1,15,7,4,-6,11,2,15,19,1
6095,5,13,0,ASV,WHU,1,2,2,2,4,1,2,2,2,1,0,2,2,2,2,0,3,3,0,0,2,2,11,8,8,6,3,2,9,9,3,5
6095,5,13,0,BRN,MNC,0,0,0,0,0,2,0,4,0,2,1,1,0,1,0,0,0,2,2,2,3,1,0,8,6,5,-6,3,2,8,19,6
6095,5,13,0,SOU,MNU,0,4,2,2,2,1,2,3,0,3,0,2,0,2,2,2,1,4,1,1,3,0,6,13,11,4,-5,9,4,13,16,2
6095,5,13,0,TOT,FOR,2,1,0,1,0,0,1,0,1,1,2,0,0,2,1,0,2,1,1,0,2,4,4,3,5,8,-1,-5,7,3,11,18
6095,5,13,0,WOL,CHE,2,2,1,1,1,0,0,1,0,3,1,1,1,2,2,0,1,2,3,2,1,1,4,7,5,7,-1,0,6,8,12,6
6095,5,13,0,BRI,ARS,1,5,0,1,1,1,1,4,1,0,0,2,1,0,2,1,2,2,1,2,2,1,4,11,8,5,-4,6,7,8,9,6
6095,6,13,2,NWC,ASV,0,2,1,1,1,2,0,4,1,2,0,2,1,0,0,2,2,4,1,0,3,2,5,13,6,8,-1,5,7,12,11,3
6095,6,13,2,SOU,LEI,0,0,0,2,2,0,2,5,2,0,1,1,0,2,0,0,1,3,2,1,3,2,6,9,11,4,-5,5,5,10,15,4
6095,6,13,2,ARS,BRN,1,0,5,0,1,0,1,0,4,0,2,0,2,1,0,0,3,0,2,2,1,4,12,0,5,7,7,-7,11,2,4,19
6095,6,13,2,MNC,TOT,1,1,0,2,0,0,2,0,4,1,1,1,1,2,1,0,2,2,3,2,1,2,9,5,6,6,3,-1,9,8,6,9
6095,6,13,2,BOU,CRY,2,0,0,1,1,1,0,1,2,0,2,0,1,1,1,0,1,1,4,2,1,3,7,6,10,11,-3,-5,7,5,10,15
6095,6,13,2,LEE,WOL,1,2,1,2,3,1,0,1,0,0,0,2,0,1,2,1,1,2,1,3,4,1,7,6,10,6,-3,0,4,9,17,8
6095,6,13,2,FOR,FUL,1,0,1,1,1,0,0,0,0,0,2,0,0,0,2,0,2,0,0,2,4,4,4,1,8,8,-4,-7,6,2,15,20
6095,6,13,2,WHU,BRI,2,0,2,1,2,0,1,1,2,1,2,0,2,0,2,1,4,2,0,1,2,3,10,4,6,10,4,-6,12,7,4,12
6095,6,13,2,MNU,LIV,2,0,4,4,2,1,1,4,3,3,2,0,2,2,2,2,5,5,1,0,0,1,15,15,4,6,11,9,16,15,1,2
6095,6,13,2,CHE,EVE,1,1,2,0,1,2,0,2,1,1,1,1,1,1,2,2,2,2,3,2,1,2,8,7,8,9,0,-2,9,8,7,10
6095,7,13,4,WOL,SOU,1,0,2,0,2,0,1,2,1,2,2,0,2,1,1,0,3,1,3,2,1,4,7,6,6,12,1,-6,12,5,5,17
6095,7,13,4,LEI,MNU,0,2,0,2,2,4,0,2,5,1,0,2,1,2,2,2,3,6,1,1,3,0,9,17,6,4,3,13,10,19,7,1
6095,7,13,4,LIV,FOR,1,1,0,1,4,1,1,1,4,0,1,1,0,2,2,0,5,2,1,1,1,4,16,5,7,9,9,-4,16,7,2,14
6095,7,13,4,EVE,LEE,0,0,1,1,0,1,2,3,2,0,1,1,1,0,1,0,2,1,3,2,2,4,7,7,9,10,-2,-3,9,5,9,17
6095,7,13,4,CRY,CHE,1,1,0,1,1,2,1,1,1,0,1,1,0,1,1,1,1,2,3,4,3,1,7,9,12,9,-5,0,6,10,16,7
6095,7,13,4,ASV,BOU,2,1,2,2,1,0,2,1,4,0,2,0,2,2,0,1,5,1,0,4,2,2,15,8,9,12,6,-4,15,7,3,12
6095,7,13,4,FUL,MNC,0,4,0,1,1,0,0,0,0,2,0,2,0,1,0,1,0,3,2,3,5,1,1,13,12,6,-11,7,2,12,20,4
6095,7,13,4,BRN,WHU,1,0,0,2,0,2,0,2,0,1,2,0,0,2,1,2,1,4,2,0,4,3,1,10,7,7,-6,3,5,12,17,5
6095,7,13,4,BRI,NWC,3,2,0,0,1,1,0,1,1,0,2,0,0,0,0,1,3,2,1,1,3,4,7,7,12,9,-5,-2,10,7,8,15
6095,7,13,4,TOT,ARS,4,0,1,1,2,5,0,1,0,1,2,0,1,2,2,2,3,3,2,2,2,2,9,12,6,9,3,3,11,11,8,7
6095,8,13,6,SOU,EVE,1,2,0,0,0,1,0,0,2,2,0,2,0,1,1,1,1,3,2,3,5,2,7,9,14,10,-7,-1,5,12,19,4
6095,8,13,6,BOU,BRI,0,4,1,3,2,0,0,1,1,0,0,2,0,2,2,0,1,4,4,1,3,3,8,11,16,12,-8,-1,7,13,13,4
6095,8,13,6,LEE,CRY,1,0,0,1,1,0,1,1,3,1,2,0,1,1,0,0,2,1,2,3,4,4,8,7,10,13,-2,-6,8,6,13,17
6095,8,13,6,NWC,BRN,2,1,2,1,0,0,1,0,1,0,2,0,0,2,0,0,3,1,1,2,4,5,9,2,10,9,-1,-7,10,5,13,18
6095,8,13,6,WHU,TOT,1,2,0,4,2,1,2,2,2,0,0,2,0,2,2,1,4,4,0,2,4,2,11,11,9,7,2,4,12,14,8,4
6095,8,13,6,LEI,WOL,2,3,0,1,0,2,2,2,0,1,0,2,0,2,1,2,3,4,1,3,4,1,11,10,9,8,2,2,10,15,12,4
6095,8,13,6,MNU,FOR,0,2,2,1,2,1,4,1,2,1,0,2,2,1,2,2,6,3,1,1,1,4,17,7,6,9,11,-2,19,10,1,12
6095,8,13,6,MNC,LIV,1,1,4,1,1,0,0,4,0,1,1,1,2,1,1,0,3,5,4,2,1,1,14,17,7,8,7,9,13,17,7,2
6095,8,13,6,CHE,ASV,0,0,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,5,5,1,1,2,9,15,9,9,0,6,11,16,11,3
6095,8,13,6,ARS,FUL,2,2,0,0,1,0,5,1,1,0,1,1,0,0,2,0,3,0,3,3,2,5,14,3,11,14,3,-11,12,3,8,20
6095,9,13,8,BRI,CHE,1,3,4,0,3,1,0,1,1,2,0,2,2,1,2,1,4,3,1,5,4,1,12,12,15,10,-3,2,13,14,7,5
6095,9,13,8,EVE,LEI,1,2,2,2,0,0,1,0,0,2,0,2,2,0,1,0,3,4,3,1,3,4,10,13,12,10,-2,3,12,13,11,8
6095,9,13,8,LIV,ARS,2,1,1,2,1,0,0,1,4,5,2,0,1,1,1,0,6,3,2,3,1,3,19,15,9,13,10,2,20,12,1,10
6095,9,13,8,FOR,MNC,2,3,2,1,1,4,1,1,1,0,0,2,2,1,1,2,3,4,1,4,5,1,9,17,12,9,-3,8,10,16,13,4
6095,9,13,8,ASV,LEE,3,2,0,1,2,0,2,1,1,1,2,0,1,2,2,1,6,2,1,2,2,5,18,10,11,13,7,-3,19,8,2,15
6095,9,13,8,FUL,WHU,0,1,2,1,0,0,0,2,1,2,0,2,1,0,0,0,0,5,3,0,6,4,3,12,15,9,-12,3,3,15,20,5
6095,9,13,8,BRN,BOU,2,2,1,0,1,1,0,2,0,0,1,1,0,0,2,0,1,1,3,5,5,3,4,10,11,18,-7,-8,6,8,17,15
6095,9,13,8,CRY,SOU,1,0,0,1,1,0,0,0,1,0,2,0,0,0,1,0,2,1,3,2,4,6,8,7,13,15,-5,-8,9,5,15,19
6095,9,13,8,TOT,NWC,0,1,2,2,4,2,1,0,2,1,0,2,2,2,2,0,4,4,2,1,3,4,11,10,8,10,3,0,14,13,8,11
6095,9,13,8,WOL,MNU,1,3,3,0,1,2,2,2,2,4,0,2,2,0,2,2,4,7,3,1,2,1,11,20,11,7,0,13,15,22,6,1
6095,10,13,10,NWC,FUL,2,0,1,0,2,2,2,0,0,0,2,0,2,0,2,1,5,0,1,3,4,7,12,3,10,17,2,-14,16,3,5,20
6095,10,13,10,SOU,ASV,2,1,0,3,1,0,0,2,0,2,2,0,0,2,0,1,2,6,2,1,6,3,9,19,16,13,-7,6,8,19,18,3
6095,10,13,10,BOU,TOT,0,2,2,0,0,2,1,4,2,1,0,2,1,0,0,2,1,5,5,2,4,3,10,13,20,8,-10,5,8,17,16,4
6095,10,13,10,ARS,FOR,3,1,1,2,2,2,0,1,1,1,2,0,0,0,1,2,4,3,3,1,3,6,18,10,14,15,4,-5,15,10,7,14
6095,10,13,10,MNU,MNC,2,1,3,3,0,1,2,4,2,1,2,0,2,2,0,1,8,4,1,4,1,2,22,18,8,11,14,7,25,16,1,5
6095,10,13,10,WOL,EVE,0,0,1,1,3,2,1,0,2,1,1,1,0,0,2,2,4,3,4,4,2,3,11,10,11,12,0,-2,16,13,7,12
6095,10,13,10,LEI,CRY,2,0,2,1,2,0,0,1,0,0,2,0,2,2,0,0,5,2,1,3,4,5,15,8,10,15,5,-7,16,9,5,15
6095,10,13,10,WHU,LIV,2,2,1,2,1,1,0,1,2,0,1,1,2,2,0,1,5,6,1,3,4,1,14,21,11,11,3,10,16,21,8,2
6095,10,13,10,CHE,BRN,4,1,3,2,0,1,1,1,1,0,2,0,2,1,1,0,4,1,5,3,1,6,16,5,11,15,5,-10,17,6,4,19
6095,10,13,10,LEE,BRI,0,1,2,1,1,4,0,3,1,0,0,2,0,0,2,2,2,5,2,1,6,4,10,13,14,15,-4,-2,8,16,17,6
6095,11,13,12,FUL,BOU,1,1,0,0,0,2,2,0,0,1,1,1,0,0,0,1,0,1,4,6,7,4,4,11,18,21,-14,-10,4,9,20,15
6095,11,13,12,EVE,MNU,1,5,0,2,1,3,2,0,0,2,0,2,1,2,0,2,3,9,4,1,4,1,11,27,17,9,-6,18,13,28,13,1
6095,11,13,12,CRY,WOL,4,1,0,0,1,1,0,3,1,1,2,0,0,1,2,0,3,4,3,4,5,3,12,12,16,15,-4,-3,12,16,14,11
6095,11,13,12,TOT,CHE,0,0,2,4,0,3,2,0,4,1,1,1,2,2,0,2,5,4,3,6,3,1,13,16,8,11,5,5,18,18,5,4
6095,11,13,12,MNC,ARS,0,0,1,3,3,1,1,2,4,0,1,1,0,2,2,0,4,4,5,4,2,3,18,18,11,14,7,4,17,16,6,7
6095,11,13,12,ASV,LEI,2,1,1,2,3,2,0,2,2,0,2,0,0,2,2,2,7,5,1,1,3,5,21,16,14,12,7,4,22,16,2,9
6095,11,13,12,LIV,NWC,1,0,2,2,2,1,1,2,1,2,2,0,1,2,2,2,7,5,3,1,1,5,22,12,11,11,11,1,24,16,2,10
6095,11,13,12,BRN,LEE,2,2,1,0,2,2,1,1,1,0,1,1,0,0,1,0,1,2,4,3,6,6,7,12,17,16,-10,-4,7,9,19,17
6095,11,13,12,FOR,WHU,0,1,1,2,2,1,2,1,1,0,0,2,0,1,0,2,3,6,1,1,7,4,10,15,16,11,-6,4,10,19,15,4
6095,11,13,12,BRI,SOU,3,0,1,2,1,0,4,1,3,0,2,0,2,2,0,0,6,2,1,2,4,7,16,9,15,19,1,-10,19,8,4,18
6095,12,13,14,LEI,BRI,2,0,1,3,2,1,2,1,2,4,2,0,0,2,2,2,6,6,1,1,5,5,18,16,12,17,6,-1,19,19,5,4
6095,12,13,14,BOU,LIV,1,2,1,1,0,2,2,2,0,1,0,2,1,2,0,1,1,8,6,3,5,1,12,24,23,12,-11,12,9,27,16,2
6095,12,13,14,CHE,FUL,3,2,0,1,4,0,3,0,0,2,2,0,1,1,2,0,5,0,6,4,1,8,19,6,13,21,6,-15,21,4,4,20
6095,12,13,14,EVE,CRY,3,2,1,4,0,0,1,1,2,0,2,0,0,2,1,0,4,3,4,3,4,6,14,14,19,19,-5,-5,16,12,11,14
6095,12,13,14,WHU,MNC,0,3,1,0,2,1,1,3,1,1,0,2,2,1,1,0,6,5,1,5,5,2,15,21,14,11,1,10,19,20,8,5
6095,12,13,14,NWC,FOR,2,1,0,0,2,1,1,2,2,2,2,0,0,0,2,0,6,3,1,1,5,8,14,11,12,18,2,-7,19,10,8,15
6095,12,13,14,MNU,ARS,2,0,5,0,2,3,3,1,0,2,2,0,2,1,2,2,10,4,1,4,1,4,29,18,9,16,20,2,31,16,1,11
6095,12,13,14,SOU,BRN,1,0,0,2,2,1,0,2,1,1,2,0,0,1,2,0,3,1,2,4,7,7,10,7,19,18,-9,-11,11,7,15,19
6095,12,13,14,WOL,ASV,2,0,1,2,0,1,1,3,3,0,2,0,0,2,1,0,5,7,4,1,3,4,14,21,15,16,-1,5,19,22,10,3
6095,12,13,14,LEE,TOT,0,0,2,0,0,2,2,0,1,2,1,1,1,1,0,2,2,5,4,4,6,3,12,13,16,8,-4,5,10,19,17,9
6095,13,13,16,ASV,EVE,0,0,0,3,2,1,1,0,3,1,1,1,0,2,2,0,7,4,2,5,4,4,21,14,16,19,5,-5,23,17,3,12
6095,13,13,16,BRI,WOL,1,2,0,2,3,1,1,0,1,1,0,2,0,2,2,0,6,6,1,4,6,3,17,16,19,16,-2,0,19,22,7,4
6095,13,13,16,LIV,CHE,0,1,2,3,1,0,2,4,2,3,0,2,2,2,2,1,8,6,3,6,2,1,24,20,13,13,11,7,27,24,2,3
